,id,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality
10361,10361,1.0,No,5.0,7.0,No,14.0,4.0,Extrovert
10362,10362,0.0,No,6.0,7.0,No,11.0,7.0,Extrovert
10363,10363,1.0,No,9.0,6.0,No,11.0,5.0,Extrovert
10364,10364,1.0,No,7.0,4.0,No,7.0,5.0,Extrovert
10365,10365,11.0,Yes,0.0,3.0,Yes,1.0,1.0,Introvert
10366,10366,1.0,No,7.0,3.0,No,14.0,7.0,Extrovert
10367,10367,1.0,No,8.0,5.0,No,13.0,4.0,Extrovert
10368,10368,2.0,No,7.0,5.0,No,9.0,4.0,Extrovert
10369,10369,8.0,Yes,0.0,1.0,Yes,0.0,1.0,Introvert
10370,10370,3.0,No,5.0,4.0,No,10.0,4.0,Extrovert
10371,10371,0.0,No,1.0,4.0,No,4.0,4.0,Extrovert
10372,10372,3.0,No,7.0,5.0,No,7.0,4.0,Extrovert
10373,10373,3.0,No,6.0,7.0,No,6.0,4.0,Extrovert
10374,10374,11.0,Yes,0.0,0.0,Yes,8.0,1.0,Extrovert
10375,10375,11.0,Yes,5.0,1.0,Yes,8.0,2.0,Introvert
10376,10376,2.0,No,6.0,4.0,No,5.0,3.0,Extrovert
10377,10377,1.0,No,9.0,4.0,No,6.0,5.0,Extrovert
10378,10378,0.0,No,7.0,4.0,No,9.0,3.0,Extrovert
10379,10379,9.0,Yes,4.0,0.0,Yes,4.0,0.0,Introvert
10380,10380,3.0,No,8.0,6.0,No,8.0,9.0,Extrovert
10381,10381,2.0,No,6.0,5.0,No,11.0,5.0,Extrovert
10382,10382,2.0,No,4.0,4.0,No,5.0,6.0,Extrovert
10383,10383,2.0,No,5.0,6.0,No,14.0,3.0,Extrovert
10384,10384,0.0,No,5.0,4.0,No,9.0,8.0,Extrovert
10385,10385,3.0,No,9.0,5.0,No,12.0,6.0,Extrovert
10386,10386,10.0,Yes,2.0,0.0,No,5.0,1.0,Introvert
10387,10387,2.0,No,8.0,5.0,No,8.0,6.0,Extrovert
10388,10388,2.0,No,5.0,6.0,No,11.0,9.0,Extrovert
10389,10389,2.0,No,5.0,5.0,No,12.0,6.0,Extrovert
10390,10390,2.0,No,9.0,5.0,No,4.0,9.0,Extrovert
10391,10391,1.0,Yes,0.0,0.0,Yes,1.0,0.0,Introvert
10392,10392,2.0,No,5.0,5.0,No,12.0,7.0,Extrovert
10393,10393,8.0,Yes,0.0,0.0,Yes,2.0,5.0,Introvert
10394,10394,3.0,No,9.0,4.0,No,5.0,7.0,Extrovert
10395,10395,3.0,No,5.0,4.0,No,6.0,10.0,Extrovert
10396,10396,1.0,No,10.0,5.0,No,10.0,6.0,Extrovert
10397,10397,2.0,No,4.0,5.0,No,13.0,7.0,Extrovert
10398,10398,2.0,Yes,2.0,1.0,Yes,5.0,2.0,Introvert
10399,10399,0.0,No,4.0,4.0,No,11.0,8.0,Extrovert
10400,10400,10.0,No,7.0,4.0,No,7.0,5.0,Extrovert
10401,10401,1.0,No,9.0,7.0,No,8.0,9.0,Extrovert
10402,10402,2.0,No,8.0,6.0,No,5.0,4.0,Extrovert
10403,10403,2.0,No,3.0,6.0,No,7.0,8.0,Extrovert
10404,10404,4.0,Yes,1.0,1.0,Yes,8.0,2.0,Introvert
10405,10405,3.0,No,4.0,4.0,No,14.0,6.0,Extrovert
10406,10406,0.0,No,9.0,4.0,No,11.0,6.0,Extrovert
10407,10407,0.0,No,4.0,7.0,No,7.0,3.0,Extrovert
10408,10408,3.0,No,9.0,6.0,No,7.0,4.0,Extrovert
10409,10409,2.0,No,9.0,5.0,No,10.0,6.0,Extrovert
10410,10410,3.0,No,6.0,3.0,No,12.0,10.0,Extrovert
10411,10411,10.0,Yes,0.0,2.0,Yes,8.0,0.0,Introvert
10412,10412,9.0,Yes,2.0,4.0,Yes,0.0,1.0,Introvert
10413,10413,2.0,Yes,2.0,2.0,Yes,0.0,0.0,Introvert
10414,10414,2.0,No,3.0,3.0,No,12.0,9.0,Extrovert
10415,10415,2.0,No,4.0,5.0,No,6.0,8.0,Extrovert
10416,10416,4.0,No,9.0,4.0,No,5.0,8.0,Extrovert
10417,10417,0.0,No,6.0,7.0,No,6.0,10.0,Extrovert
10418,10418,7.0,Yes,3.0,3.0,Yes,1.0,1.0,Introvert
10419,10419,0.0,No,10.0,3.0,No,10.0,7.0,Extrovert
10420,10420,0.0,No,6.0,3.0,No,5.0,5.0,Extrovert
10421,10421,0.0,No,7.0,5.0,No,10.0,5.0,Extrovert
10422,10422,0.0,No,6.0,4.0,No,8.0,3.0,Extrovert
10423,10423,3.0,No,3.0,7.0,No,13.0,3.0,Extrovert
10424,10424,3.0,No,10.0,4.0,No,10.0,9.0,Extrovert
10425,10425,4.0,Yes,3.0,2.0,Yes,4.0,0.0,Introvert
10426,10426,2.0,No,5.0,7.0,No,5.0,5.0,Extrovert
10427,10427,1.0,No,6.0,5.0,No,15.0,7.0,Introvert
10428,10428,0.0,No,5.0,4.0,No,14.0,8.0,Extrovert
10429,10429,2.0,No,7.0,6.0,No,6.0,5.0,Extrovert
10430,10430,3.0,No,5.0,6.0,No,8.0,5.0,Extrovert
10431,10431,10.0,Yes,2.0,2.0,Yes,8.0,1.0,Introvert
10432,10432,0.0,No,6.0,3.0,No,8.0,6.0,Extrovert
10433,10433,3.0,No,9.0,6.0,No,9.0,4.0,Extrovert
10434,10434,0.0,Yes,0.0,0.0,Yes,1.0,0.0,Introvert
10435,10435,3.0,No,8.0,6.0,No,8.0,8.0,Extrovert
10436,10436,1.0,No,8.0,6.0,No,10.0,5.0,Extrovert
10437,10437,1.0,No,7.0,6.0,No,5.0,6.0,Extrovert
10438,10438,4.0,No,3.0,1.0,Yes,5.0,0.0,Introvert
10439,10439,2.0,No,6.0,7.0,No,12.0,3.0,Extrovert
10440,10440,11.0,Yes,3.0,2.0,Yes,5.0,1.0,Introvert
10441,10441,2.0,No,6.0,3.0,No,10.0,5.0,Extrovert
10442,10442,0.0,No,7.0,4.0,No,6.0,8.0,Extrovert
10443,10443,2.0,No,5.0,3.0,No,8.0,9.0,Extrovert
10444,10444,2.0,No,7.0,7.0,No,8.0,4.0,Extrovert
10445,10445,1.0,No,6.0,7.0,No,10.0,4.0,Extrovert
10446,10446,4.0,No,5.0,5.0,No,13.0,5.0,Extrovert
10447,10447,0.0,No,7.0,5.0,No,13.0,3.0,Extrovert
10448,10448,11.0,No,3.0,1.0,Yes,3.0,1.0,Introvert
10449,10449,8.0,No,2.0,0.0,Yes,2.0,2.0,Introvert
10450,10450,2.0,Yes,0.0,3.0,Yes,4.0,3.0,Introvert
10451,10451,3.0,No,5.0,7.0,No,11.0,6.0,Extrovert
10452,10452,6.0,Yes,3.0,1.0,Yes,5.0,3.0,Introvert
10453,10453,6.0,Yes,2.0,3.0,Yes,5.0,1.0,Introvert
10454,10454,1.0,No,6.0,5.0,No,6.0,6.0,Extrovert
10455,10455,2.0,No,9.0,3.0,No,8.0,9.0,Extrovert
10456,10456,3.0,No,9.0,6.0,No,12.0,5.0,Extrovert
10457,10457,2.0,No,8.0,5.0,No,5.0,6.0,Extrovert
10458,10458,1.0,No,6.0,5.0,No,8.0,9.0,Extrovert
10459,10459,10.0,Yes,3.0,2.0,Yes,4.0,5.0,Introvert
10460,10460,1.0,No,10.0,5.0,No,10.0,8.0,Extrovert
10461,10461,2.0,Yes,0.0,2.0,Yes,1.0,3.0,Introvert
10462,10462,2.0,No,7.0,4.0,No,11.0,7.0,Extrovert
10463,10463,2.0,No,5.0,7.0,No,11.0,3.0,Extrovert
10464,10464,4.0,Yes,1.0,4.0,Yes,5.0,2.0,Introvert
10465,10465,0.0,No,6.0,4.0,No,6.0,4.0,Extrovert
10466,10466,2.0,No,8.0,3.0,No,13.0,3.0,Extrovert
10467,10467,4.0,Yes,2.0,3.0,Yes,2.0,3.0,Introvert
10468,10468,9.0,Yes,0.0,1.0,Yes,8.0,1.0,Introvert
10469,10469,2.0,No,3.0,3.0,No,6.0,7.0,Extrovert
10470,10470,2.0,No,5.0,6.0,No,5.0,6.0,Extrovert
10471,10471,2.0,No,7.0,7.0,No,9.0,7.0,Extrovert
10472,10472,6.0,Yes,3.0,1.0,Yes,5.0,5.0,Introvert
10473,10473,0.0,No,5.0,4.0,No,14.0,5.0,Extrovert
10474,10474,6.0,Yes,0.0,2.0,Yes,8.0,3.0,Extrovert
10475,10475,2.0,No,7.0,6.0,No,9.0,5.0,Extrovert
10476,10476,2.0,No,8.0,4.0,No,14.0,8.0,Extrovert
10477,10477,5.0,Yes,3.0,2.0,Yes,2.0,0.0,Introvert
10478,10478,2.0,No,4.0,5.0,No,10.0,6.0,Extrovert
10479,10479,3.0,No,3.0,6.0,No,10.0,3.0,Introvert
10480,10480,1.0,No,7.0,4.0,No,6.0,7.0,Introvert
10481,10481,2.0,No,5.0,4.0,No,4.0,7.0,Extrovert
10482,10482,2.0,No,5.0,4.0,No,10.0,8.0,Introvert
10483,10483,6.0,Yes,1.0,0.0,Yes,2.0,3.0,Introvert
10484,10484,2.0,No,9.0,4.0,No,8.0,5.0,Extrovert
10485,10485,1.0,No,7.0,6.0,No,8.0,7.0,Extrovert
10486,10486,9.0,Yes,3.0,2.0,No,3.0,0.0,Introvert
10487,10487,2.0,No,4.0,7.0,No,8.0,8.0,Extrovert
10488,10488,1.0,No,3.0,4.0,No,10.0,9.0,Extrovert
10489,10489,3.0,No,5.0,6.0,No,7.0,3.0,Extrovert
10490,10490,2.0,No,4.0,4.0,No,15.0,9.0,Extrovert
10491,10491,2.0,No,8.0,7.0,No,9.0,5.0,Extrovert
10492,10492,11.0,Yes,2.0,0.0,Yes,1.0,2.0,Introvert
10493,10493,3.0,No,7.0,7.0,No,11.0,5.0,Extrovert
10494,10494,0.0,No,6.0,4.0,No,8.0,8.0,Extrovert
10495,10495,9.0,Yes,3.0,2.0,No,2.0,2.0,Introvert
10496,10496,2.0,No,6.0,7.0,No,10.0,3.0,Extrovert
10497,10497,2.0,No,7.0,5.0,No,10.0,6.0,Introvert
10498,10498,0.0,No,6.0,3.0,No,5.0,5.0,Extrovert
10499,10499,4.0,No,8.0,7.0,No,12.0,5.0,Extrovert
10500,10500,1.0,No,7.0,4.0,No,6.0,3.0,Extrovert
10501,10501,0.0,No,5.0,3.0,No,13.0,5.0,Extrovert
10502,10502,1.0,No,6.0,3.0,No,6.0,7.0,Extrovert
10503,10503,0.0,No,6.0,7.0,No,6.0,3.0,Extrovert
10504,10504,2.0,Yes,3.0,1.0,Yes,8.0,2.0,Introvert
10505,10505,2.0,No,6.0,6.0,No,14.0,7.0,Extrovert
10506,10506,2.0,No,4.0,5.0,No,8.0,7.0,Extrovert
10507,10507,7.0,Yes,1.0,1.0,Yes,2.0,1.0,Introvert
10508,10508,10.0,Yes,2.0,4.0,Yes,1.0,2.0,Introvert
10509,10509,10.0,Yes,0.0,1.0,Yes,2.0,5.0,Introvert
10510,10510,7.0,No,3.0,2.0,Yes,5.0,0.0,Extrovert
10511,10511,2.0,No,6.0,6.0,No,14.0,5.0,Extrovert
10512,10512,3.0,No,5.0,6.0,No,15.0,7.0,Extrovert
10513,10513,0.0,No,5.0,5.0,No,4.0,7.0,Extrovert
10514,10514,6.0,Yes,1.0,4.0,Yes,4.0,2.0,Introvert
10515,10515,10.0,Yes,2.0,0.0,Yes,2.0,2.0,Introvert
10516,10516,2.0,No,6.0,7.0,No,5.0,7.0,Extrovert
10517,10517,4.0,Yes,0.0,2.0,No,5.0,0.0,Introvert
10518,10518,4.0,No,4.0,3.0,No,15.0,6.0,Extrovert
10519,10519,2.0,No,7.0,6.0,No,13.0,3.0,Extrovert
10520,10520,2.0,Yes,2.0,0.0,Yes,8.0,0.0,Introvert
10521,10521,10.0,Yes,1.0,3.0,Yes,2.0,2.0,Introvert
10522,10522,3.0,No,8.0,4.0,No,8.0,4.0,Extrovert
10523,10523,0.0,No,7.0,5.0,No,13.0,10.0,Extrovert
10524,10524,2.0,No,6.0,5.0,No,6.0,5.0,Extrovert
10525,10525,3.0,No,9.0,7.0,No,6.0,7.0,Extrovert
10526,10526,2.0,No,9.0,5.0,No,6.0,8.0,Extrovert
10527,10527,2.0,Yes,3.0,2.0,Yes,0.0,0.0,Introvert
10528,10528,0.0,No,6.0,4.0,No,6.0,10.0,Extrovert
10529,10529,2.0,No,8.0,6.0,No,11.0,5.0,Extrovert
10530,10530,3.0,No,7.0,3.0,No,12.0,6.0,Extrovert
10531,10531,1.0,No,7.0,5.0,No,15.0,6.0,Extrovert
10532,10532,3.0,No,5.0,4.0,No,9.0,9.0,Extrovert
10533,10533,9.0,Yes,3.0,0.0,No,0.0,1.0,Introvert
10534,10534,3.0,No,7.0,4.0,No,12.0,9.0,Extrovert
10535,10535,3.0,No,4.0,6.0,No,6.0,6.0,Extrovert
10536,10536,1.0,No,4.0,4.0,No,10.0,6.0,Extrovert
10537,10537,3.0,No,6.0,7.0,No,12.0,5.0,Extrovert
10538,10538,10.0,Yes,1.0,4.0,Yes,3.0,1.0,Introvert
10539,10539,1.0,No,10.0,4.0,No,6.0,3.0,Extrovert
10540,10540,1.0,No,6.0,6.0,No,11.0,5.0,Extrovert
10541,10541,0.0,No,6.0,6.0,No,12.0,8.0,Extrovert
10542,10542,0.0,No,10.0,7.0,No,9.0,7.0,Extrovert
10543,10543,2.0,No,4.0,5.0,No,7.0,4.0,Extrovert
10544,10544,10.0,Yes,3.0,6.0,Yes,4.0,6.0,Introvert
10545,10545,2.0,No,6.0,4.0,No,15.0,8.0,Extrovert
10546,10546,2.0,No,8.0,6.0,No,11.0,7.0,Extrovert
10547,10547,11.0,Yes,2.0,1.0,No,0.0,2.0,Introvert
10548,10548,2.0,No,8.0,4.0,No,11.0,10.0,Extrovert
10549,10549,3.0,No,9.0,3.0,No,8.0,10.0,Extrovert
10550,10550,11.0,Yes,3.0,4.0,Yes,1.0,2.0,Introvert
10551,10551,3.0,No,5.0,5.0,No,10.0,8.0,Extrovert
10552,10552,2.0,No,7.0,5.0,No,14.0,9.0,Extrovert
10553,10553,1.0,No,7.0,4.0,No,4.0,6.0,Extrovert
10554,10554,11.0,No,3.0,1.0,Yes,5.0,1.0,Introvert
10555,10555,2.0,No,4.0,7.0,No,6.0,5.0,Extrovert
10556,10556,3.0,No,5.0,3.0,No,11.0,5.0,Extrovert
10557,10557,2.0,No,10.0,3.0,No,13.0,8.0,Extrovert
10558,10558,2.0,No,4.0,5.0,No,8.0,8.0,Extrovert
10559,10559,1.0,No,9.0,4.0,No,13.0,4.0,Extrovert
10560,10560,6.0,Yes,5.0,2.0,Yes,1.0,2.0,Introvert
10561,10561,1.0,No,4.0,5.0,No,12.0,6.0,Extrovert
10562,10562,2.0,No,9.0,7.0,No,8.0,6.0,Extrovert
10563,10563,0.0,No,7.0,6.0,No,15.0,4.0,Extrovert
10564,10564,9.0,Yes,5.0,2.0,Yes,2.0,1.0,Introvert
10565,10565,2.0,No,8.0,6.0,No,8.0,8.0,Extrovert
10566,10566,2.0,No,9.0,3.0,No,13.0,9.0,Extrovert
10567,10567,0.0,No,10.0,7.0,No,8.0,6.0,Extrovert
10568,10568,2.0,No,8.0,5.0,No,9.0,5.0,Extrovert
10569,10569,0.0,No,5.0,5.0,No,5.0,9.0,Extrovert
10570,10570,0.0,No,8.0,4.0,No,6.0,9.0,Extrovert
10571,10571,1.0,No,7.0,6.0,No,11.0,4.0,Extrovert
10572,10572,3.0,No,9.0,4.0,No,7.0,5.0,Extrovert
10573,10573,1.0,No,5.0,4.0,No,13.0,5.0,Extrovert
10574,10574,3.0,No,5.0,4.0,No,11.0,7.0,Extrovert
10575,10575,4.0,No,5.0,4.0,No,12.0,4.0,Extrovert
10576,10576,3.0,No,3.0,5.0,No,14.0,6.0,Extrovert
10577,10577,7.0,No,0.0,2.0,Yes,2.0,0.0,Introvert
10578,10578,3.0,No,4.0,4.0,No,10.0,8.0,Extrovert
10579,10579,2.0,No,5.0,4.0,No,10.0,7.0,Extrovert
10580,10580,2.0,No,5.0,4.0,No,12.0,10.0,Extrovert
10581,10581,2.0,No,6.0,7.0,No,6.0,4.0,Extrovert
10582,10582,6.0,No,1.0,0.0,Yes,3.0,1.0,Introvert
10583,10583,1.0,No,6.0,5.0,No,7.0,4.0,Extrovert
10584,10584,2.0,No,7.0,5.0,No,10.0,10.0,Extrovert
10585,10585,0.0,No,5.0,6.0,No,11.0,3.0,Extrovert
10586,10586,7.0,No,1.0,1.0,Yes,2.0,2.0,Introvert
10587,10587,3.0,No,8.0,5.0,No,9.0,5.0,Extrovert
10588,10588,3.0,No,9.0,4.0,No,14.0,4.0,Extrovert
10589,10589,3.0,No,8.0,5.0,No,15.0,10.0,Extrovert
10590,10590,1.0,No,7.0,6.0,No,14.0,4.0,Extrovert
10591,10591,2.0,No,6.0,6.0,No,11.0,3.0,Extrovert
10592,10592,6.0,Yes,3.0,2.0,No,3.0,1.0,Introvert
10593,10593,2.0,No,4.0,4.0,No,6.0,5.0,Extrovert
10594,10594,2.0,No,10.0,7.0,No,15.0,8.0,Extrovert
10595,10595,1.0,No,7.0,6.0,No,14.0,9.0,Extrovert
10596,10596,4.0,Yes,3.0,4.0,Yes,3.0,0.0,Introvert
10597,10597,0.0,No,5.0,7.0,No,11.0,8.0,Extrovert
10598,10598,0.0,No,3.0,4.0,No,6.0,4.0,Extrovert
10599,10599,4.0,Yes,3.0,1.0,Yes,1.0,1.0,Introvert
10600,10600,3.0,No,5.0,7.0,No,7.0,7.0,Extrovert
10601,10601,1.0,No,6.0,7.0,No,13.0,3.0,Extrovert
10602,10602,0.0,No,8.0,6.0,No,12.0,7.0,Extrovert
10603,10603,0.0,No,7.0,6.0,No,14.0,6.0,Extrovert
10604,10604,4.0,No,4.0,7.0,No,12.0,6.0,Extrovert
10605,10605,1.0,No,9.0,3.0,No,7.0,9.0,Extrovert
10606,10606,8.0,Yes,1.0,0.0,Yes,0.0,3.0,Introvert
10607,10607,1.0,No,5.0,7.0,No,11.0,9.0,Extrovert
10608,10608,2.0,No,4.0,6.0,No,4.0,7.0,Extrovert
10609,10609,0.0,No,7.0,5.0,No,6.0,6.0,Extrovert
10610,10610,1.0,No,7.0,7.0,No,5.0,5.0,Extrovert
10611,10611,0.0,No,6.0,3.0,No,12.0,4.0,Extrovert
10612,10612,0.0,No,3.0,6.0,No,6.0,8.0,Extrovert
10613,10613,0.0,No,8.0,3.0,No,9.0,6.0,Extrovert
10614,10614,4.0,No,3.0,0.0,Yes,5.0,5.0,Extrovert
10615,10615,3.0,No,5.0,4.0,No,8.0,6.0,Extrovert
10616,10616,2.0,No,9.0,7.0,No,7.0,6.0,Extrovert
10617,10617,3.0,No,5.0,4.0,No,9.0,5.0,Extrovert
10618,10618,2.0,Yes,3.0,1.0,Yes,3.0,3.0,Introvert
10619,10619,1.0,No,7.0,4.0,No,8.0,4.0,Extrovert
10620,10620,2.0,No,9.0,5.0,No,12.0,5.0,Extrovert
10621,10621,2.0,No,6.0,6.0,No,4.0,3.0,Extrovert
10622,10622,9.0,Yes,2.0,2.0,Yes,8.0,2.0,Introvert
10623,10623,1.0,No,7.0,5.0,No,12.0,6.0,Extrovert
10624,10624,9.0,Yes,3.0,2.0,Yes,1.0,6.0,Introvert
10625,10625,2.0,No,9.0,5.0,No,11.0,5.0,Extrovert
10626,10626,4.0,Yes,5.0,3.0,Yes,2.0,2.0,Introvert
10627,10627,5.0,Yes,5.0,1.0,Yes,5.0,2.0,Introvert
10628,10628,1.0,No,9.0,5.0,No,10.0,5.0,Extrovert
10629,10629,2.0,No,8.0,3.0,No,12.0,8.0,Extrovert
10630,10630,5.0,Yes,5.0,0.0,Yes,1.0,2.0,Extrovert
10631,10631,11.0,Yes,2.0,4.0,Yes,4.0,1.0,Introvert
10632,10632,2.0,No,6.0,4.0,No,12.0,8.0,Extrovert
10633,10633,3.0,No,7.0,5.0,No,5.0,10.0,Extrovert
10634,10634,2.0,Yes,1.0,3.0,Yes,0.0,2.0,Extrovert
10635,10635,0.0,No,4.0,3.0,No,7.0,5.0,Extrovert
10636,10636,3.0,No,7.0,5.0,No,8.0,5.0,Extrovert
10637,10637,6.0,Yes,2.0,2.0,Yes,5.0,5.0,Introvert
10638,10638,1.0,No,7.0,5.0,No,4.0,3.0,Extrovert
10639,10639,2.0,No,4.0,7.0,No,9.0,7.0,Extrovert
10640,10640,0.0,No,5.0,6.0,No,11.0,3.0,Extrovert
10641,10641,7.0,No,0.0,0.0,Yes,2.0,5.0,Introvert
10642,10642,1.0,No,9.0,5.0,No,8.0,5.0,Introvert
10643,10643,8.0,Yes,1.0,2.0,Yes,2.0,3.0,Introvert
10644,10644,1.0,No,5.0,5.0,No,8.0,6.0,Extrovert
10645,10645,1.0,No,7.0,7.0,No,10.0,6.0,Extrovert
10646,10646,0.0,No,7.0,4.0,No,15.0,6.0,Extrovert
10647,10647,0.0,No,4.0,6.0,No,15.0,9.0,Extrovert
10648,10648,2.0,Yes,3.0,4.0,Yes,4.0,3.0,Introvert
10649,10649,3.0,No,6.0,5.0,No,6.0,3.0,Extrovert
10650,10650,0.0,No,4.0,3.0,No,4.0,3.0,Extrovert
10651,10651,2.0,No,4.0,6.0,No,10.0,8.0,Extrovert
10652,10652,0.0,No,9.0,3.0,No,11.0,9.0,Extrovert
10653,10653,11.0,Yes,2.0,2.0,Yes,5.0,3.0,Introvert
10654,10654,0.0,No,4.0,6.0,No,9.0,8.0,Extrovert
10655,10655,5.0,Yes,0.0,0.0,Yes,8.0,2.0,Introvert
10656,10656,3.0,No,10.0,5.0,No,10.0,9.0,Extrovert
10657,10657,2.0,No,3.0,7.0,No,8.0,9.0,Introvert
10658,10658,6.0,Yes,3.0,4.0,Yes,2.0,1.0,Introvert
10659,10659,0.0,No,8.0,7.0,No,11.0,3.0,Extrovert
10660,10660,3.0,No,5.0,7.0,No,12.0,4.0,Extrovert
10661,10661,2.0,No,7.0,6.0,No,13.0,3.0,Extrovert
10662,10662,3.0,No,7.0,3.0,No,12.0,5.0,Extrovert
10663,10663,1.0,No,6.0,4.0,No,14.0,9.0,Extrovert
10664,10664,3.0,No,4.0,7.0,No,10.0,5.0,Extrovert
10665,10665,2.0,No,6.0,3.0,No,10.0,9.0,Extrovert
10666,10666,0.0,No,4.0,4.0,No,4.0,7.0,Extrovert
10667,10667,2.0,No,4.0,6.0,No,11.0,6.0,Extrovert
10668,10668,2.0,No,9.0,4.0,No,13.0,4.0,Extrovert
10669,10669,1.0,No,4.0,4.0,No,6.0,4.0,Introvert
10670,10670,2.0,No,8.0,5.0,No,11.0,5.0,Extrovert
10671,10671,0.0,No,7.0,7.0,No,8.0,9.0,Extrovert
10672,10672,1.0,No,5.0,7.0,No,13.0,8.0,Extrovert
10673,10673,1.0,No,4.0,6.0,No,5.0,6.0,Extrovert
10674,10674,0.0,No,5.0,6.0,No,14.0,5.0,Extrovert
10675,10675,6.0,Yes,1.0,0.0,Yes,0.0,3.0,Introvert
10676,10676,2.0,No,5.0,4.0,No,10.0,4.0,Extrovert
10677,10677,0.0,No,7.0,6.0,No,15.0,7.0,Extrovert
10678,10678,1.0,No,9.0,4.0,No,7.0,3.0,Extrovert
10679,10679,2.0,No,7.0,6.0,No,15.0,10.0,Extrovert
10680,10680,0.0,No,9.0,6.0,No,15.0,4.0,Extrovert
10681,10681,1.0,No,9.0,7.0,No,14.0,9.0,Extrovert
10682,10682,11.0,Yes,3.0,0.0,Yes,0.0,2.0,Introvert
10683,10683,3.0,No,8.0,4.0,No,14.0,8.0,Extrovert
10684,10684,6.0,Yes,3.0,3.0,Yes,3.0,3.0,Introvert
10685,10685,10.0,Yes,0.0,3.0,Yes,1.0,0.0,Introvert
10686,10686,5.0,Yes,2.0,1.0,Yes,4.0,5.0,Introvert
10687,10687,2.0,No,9.0,6.0,No,11.0,6.0,Extrovert
10688,10688,1.0,No,8.0,3.0,No,11.0,6.0,Extrovert
10689,10689,2.0,No,5.0,6.0,No,14.0,7.0,Extrovert
10690,10690,7.0,Yes,3.0,0.0,Yes,0.0,3.0,Introvert
10691,10691,2.0,No,5.0,6.0,No,15.0,4.0,Extrovert
10692,10692,8.0,No,6.0,4.0,No,13.0,7.0,Extrovert
10693,10693,8.0,Yes,3.0,2.0,Yes,4.0,2.0,Introvert
10694,10694,8.0,Yes,2.0,2.0,Yes,8.0,2.0,Introvert
10695,10695,2.0,No,9.0,4.0,No,8.0,5.0,Extrovert
10696,10696,3.0,No,8.0,4.0,No,8.0,10.0,Extrovert
10697,10697,6.0,Yes,2.0,4.0,Yes,5.0,2.0,Introvert
10698,10698,5.0,No,2.0,1.0,Yes,3.0,2.0,Introvert
10699,10699,2.0,No,6.0,5.0,No,6.0,8.0,Extrovert
10700,10700,4.0,Yes,3.0,1.0,Yes,0.0,2.0,Introvert
10701,10701,0.0,No,8.0,7.0,No,8.0,7.0,Extrovert
10702,10702,2.0,No,9.0,5.0,No,13.0,8.0,Extrovert
10703,10703,2.0,Yes,2.0,4.0,Yes,3.0,0.0,Introvert
10704,10704,0.0,No,9.0,3.0,No,11.0,7.0,Extrovert
10705,10705,2.0,No,8.0,5.0,No,9.0,7.0,Extrovert
10706,10706,0.0,No,6.0,4.0,No,8.0,5.0,Extrovert
10707,10707,0.0,No,4.0,7.0,No,13.0,3.0,Extrovert
10708,10708,2.0,No,9.0,5.0,No,11.0,5.0,Extrovert
10709,10709,0.0,No,6.0,3.0,No,14.0,5.0,Extrovert
10710,10710,2.0,Yes,3.0,2.0,Yes,4.0,1.0,Introvert
10711,10711,2.0,No,5.0,5.0,No,9.0,7.0,Extrovert
10712,10712,8.0,Yes,3.0,0.0,Yes,0.0,3.0,Introvert
10713,10713,0.0,No,9.0,7.0,No,14.0,5.0,Extrovert
10714,10714,0.0,No,8.0,7.0,No,12.0,9.0,Extrovert
10715,10715,2.0,No,8.0,5.0,No,11.0,7.0,Extrovert
10716,10716,2.0,No,7.0,4.0,No,9.0,3.0,Extrovert
10717,10717,2.0,No,5.0,6.0,No,3.0,5.0,Extrovert
10718,10718,4.0,Yes,0.0,0.0,No,4.0,1.0,Introvert
10719,10719,3.0,No,8.0,6.0,No,12.0,9.0,Extrovert
10720,10720,3.0,No,9.0,3.0,No,10.0,3.0,Extrovert
10721,10721,7.0,Yes,2.0,2.0,Yes,6.0,2.0,Introvert
10722,10722,0.0,No,7.0,4.0,No,8.0,7.0,Extrovert
10723,10723,4.0,No,6.0,6.0,No,4.0,5.0,Introvert
10724,10724,0.0,No,4.0,6.0,No,12.0,5.0,Extrovert
10725,10725,0.0,No,7.0,7.0,No,8.0,8.0,Extrovert
10726,10726,4.0,No,8.0,4.0,No,10.0,5.0,Extrovert
10727,10727,10.0,Yes,0.0,0.0,Yes,5.0,0.0,Introvert
10728,10728,4.0,No,9.0,7.0,No,7.0,5.0,Extrovert
10729,10729,3.0,No,6.0,7.0,No,11.0,4.0,Extrovert
10730,10730,9.0,Yes,1.0,1.0,Yes,5.0,0.0,Introvert
10731,10731,5.0,No,1.0,1.0,Yes,1.0,1.0,Introvert
10732,10732,6.0,No,6.0,5.0,No,5.0,6.0,Introvert
10733,10733,9.0,Yes,2.0,0.0,No,3.0,1.0,Introvert
10734,10734,3.0,No,9.0,3.0,No,9.0,5.0,Extrovert
10735,10735,0.0,No,5.0,4.0,No,8.0,5.0,Extrovert
10736,10736,4.0,No,5.0,3.0,No,15.0,9.0,Extrovert
10737,10737,6.0,Yes,0.0,1.0,No,3.0,5.0,Introvert
10738,10738,2.0,No,5.0,6.0,No,7.0,7.0,Extrovert
10739,10739,2.0,No,9.0,6.0,No,13.0,7.0,Extrovert
10740,10740,0.0,No,8.0,7.0,No,15.0,9.0,Extrovert
